YearStart,YearEnd,LocationAbbr,LocationDesc,Question,DataValue,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2016,2020,UT,Utah,"Prostate cancer mortality among all males, underlying cause",21.8,20.6,23.1,Sex,Male
2016,2020,SD,South Dakota,"Lung and bronchial cancer mortality among all people, underlying cause",41.4,38.9,44.0,Sex,Male
2016,2020,VT,Vermont,"Invasive cancer (all sites combined), incidence",481.2,471.4,491.1,Sex,Male
2016,2020,WY,Wyoming,"Lung and bronchial cancer mortality among all people, underlying cause",32.4,29.7,35.3,Sex,Male
2016,2020,OR,Oregon,"Invasive cancer (all sites combined) mortality among all people, underlying cause",174.0,171.6,176.4,Sex,Male
2016,2020,WA,Washington,"Invasive cancer (all sites combined), incidence",458.8,455.8,461.8,Sex,Male
2016,2020,WY,Wyoming,"Invasive cancer (all sites combined) mortality among all people, underlying cause",159.8,153.6,166.2,Sex,Male
2016,2020,WY,Wyoming,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.9,9.5,12.6,Sex,Female
2016,2020,NY,New York,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.2,9.9,10.4,Sex,Female
2016,2020,UT,Utah,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",11.9,11.1,12.8,Sex,Male
2016,2020,SD,South Dakota,"Invasive cancer (all sites combined) mortality among all people, underlying cause",181.4,176.0,186.9,Sex,Male
2016,2020,VA,Virginia,"Invasive cancer (all sites combined) mortality among all people, underlying cause",127.9,126.6,129.3,Sex,Female
2016,2020,OR,Oregon,"Invasive cancer (all sites combined), incidence",409.7,406.2,413.3,Sex,Female
2016,2020,WV,West Virginia,"Lung and bronchial cancer mortality among all people, underlying cause",41.0,39.5,42.6,Sex,Female
2016,2020,VT,Vermont,"Prostate cancer mortality among all males, underlying cause",21.1,19.0,23.3,Sex,Male
2016,2020,NM,New Mexico,"Invasive cancer (all sites combined), incidence",350.0,345.3,354.7,Sex,Female
2016,2020,NY,New York,"Lung and bronchial cancer mortality among all people, underlying cause",35.7,35.2,36.2,Sex,Male
2016,2020,ND,North Dakota,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",16.3,14.5,18.2,Sex,Male
2016,2020,TX,Texas,"Lung and bronchial cancer mortality among all people, underlying cause",39.1,38.6,39.6,Sex,Male
2016,2020,WI,Wisconsin,"Lung and bronchial cancer mortality among all people, underlying cause",31.2,30.5,32.0,Sex,Female
2016,2020,WI,Wisconsin,"Invasive cancer (all sites combined) mortality among all people, underlying cause",181.5,179.4,183.6,Sex,Male
2016,2020,TN,Tennessee,"Invasive cancer (all sites combined) mortality among all people, underlying cause",207.7,205.6,209.8,Sex,Male
2016,2020,NY,New York,"Invasive cancer (all sites combined) mortality among all people, underlying cause",121.7,120.9,122.6,Sex,Female
2016,2020,ND,North Dakota,"Invasive cancer (all sites combined) mortality among all people, underlying cause",122.8,118.2,127.5,Sex,Female
2016,2020,WV,West Virginia,"Invasive cancer (all sites combined), incidence",512.0,506.1,517.9,Sex,Male
2016,2020,WY,Wyoming,"Cervical cancer mortality among all females, underlying cause",2.0,1.3,2.8,Sex,Female
2016,2020,WA,Washington,"Lung and bronchial cancer mortality among all people, underlying cause",35.8,34.9,36.6,Sex,Male
2016,2020,TN,Tennessee,"Prostate cancer mortality among all males, underlying cause",19.5,18.8,20.2,Sex,Male
2016,2020,SD,South Dakota,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",16.9,15.3,18.7,Sex,Male
2016,2020,ND,North Dakota,"Prostate cancer mortality among all males, underlying cause",17.7,15.9,19.7,Sex,Male
2016,2020,ND,North Dakota,"Lung and bronchial cancer mortality among all people, underlying cause",28.1,25.9,30.4,Sex,Female
2016,2020,OK,Oklahoma,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",13.5,12.9,14.2,Sex,Female
2016,2020,RI,Rhode Island,"Invasive cancer (all sites combined), incidence",444.7,437.5,452.0,Sex,Female
2016,2020,SC,South Carolina,"Invasive cancer (all sites combined), incidence",397.4,394.3,400.5,Sex,Female
2016,2020,WY,Wyoming,"Invasive cancer (all sites combined) mortality among all people, underlying cause",120.3,115.2,125.6,Sex,Female
2016,2020,PA,Pennsylvania,"Cervical cancer mortality among all females, underlying cause",2.0,1.8,2.1,Sex,Female
2016,2020,WA,Washington,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.0,13.5,14.6,Sex,Male
2016,2020,OH,Ohio,"Breast cancer mortality among all females, underlying cause",21.0,20.6,21.5,Sex,Female
2016,2020,PA,Pennsylvania,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",16.5,16.1,16.9,Sex,Male
2016,2020,VT,Vermont,"Cervical cancer mortality among all females, underlying cause",1.5,1.0,2.2,Sex,Female
2016,2020,PA,Pennsylvania,"Breast cancer mortality among all females, underlying cause",20.3,19.9,20.7,Sex,Female
2016,2020,NC,North Carolina,"Lung and bronchial cancer mortality among all people, underlying cause",50.7,49.8,51.5,Sex,Male
2016,2020,OK,Oklahoma,"Invasive cancer (all sites combined) mortality among all people, underlying cause",149.6,147.4,151.8,Sex,Female
2016,2020,PA,Pennsylvania,"Invasive cancer (all sites combined), incidence",445.5,443.5,447.6,Sex,Female
2016,2020,WV,West Virginia,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",20.0,18.9,21.2,Sex,Male
2016,2020,OH,Ohio,"Invasive cancer (all sites combined) mortality among all people, underlying cause",199.6,198.0,201.1,Sex,Male
2016,2020,SC,South Carolina,"Prostate cancer mortality among all males, underlying cause",20.8,20.0,21.6,Sex,Male
2016,2020,PA,Pennsylvania,"Prostate cancer mortality among all males, underlying cause",18.4,17.9,18.8,Sex,Male
2016,2020,VT,Vermont,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",15.9,14.1,17.8,Sex,Male
2016,2020,OR,Oregon,"Invasive cancer (all sites combined), incidence",436.5,432.8,440.3,Sex,Male
2016,2020,RI,Rhode Island,"Invasive cancer (all sites combined) mortality among all people, underlying cause",130.9,127.3,134.7,Sex,Female
2016,2020,SD,South Dakota,"Prostate cancer mortality among all males, underlying cause",19.1,17.3,21.0,Sex,Male
2016,2020,NY,New York,"Cervical cancer mortality among all females, underlying cause",1.9,1.8,2.0,Sex,Female
2016,2020,RI,Rhode Island,"Cervical cancer mortality among all females, underlying cause",1.4,1.0,1.9,Sex,Female
2016,2020,RI,Rhode Island,"Invasive cancer (all sites combined) mortality among all people, underlying cause",182.6,177.7,187.6,Sex,Male
2016,2020,PA,Pennsylvania,"Invasive cancer (all sites combined) mortality among all people, underlying cause",187.7,186.3,189.1,Sex,Male
2016,2020,OK,Oklahoma,"Cervical cancer mortality among all females, underlying cause",3.6,3.2,4.0,Sex,Female
2016,2020,PA,Pennsylvania,"Lung and bronchial cancer mortality among all people, underlying cause",45.3,44.7,46.0,Sex,Male
2016,2020,UT,Utah,"Invasive cancer (all sites combined) mortality among all people, underlying cause",140.5,137.5,143.6,Sex,Male
2016,2020,OH,Ohio,"Lung and bronchial cancer mortality among all people, underlying cause",35.2,34.7,35.8,Sex,Female
2016,2020,OR,Oregon,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.6,10.0,11.1,Sex,Female
2016,2020,OK,Oklahoma,"Invasive cancer (all sites combined) mortality among all people, underlying cause",209.2,206.4,212.0,Sex,Male
2016,2020,VA,Virginia,"Cervical cancer mortality among all females, underlying cause",1.9,1.7,2.0,Sex,Female
2016,2020,OK,Oklahoma,"Prostate cancer mortality among all males, underlying cause",20.0,19.1,20.9,Sex,Male
2016,2020,NM,New Mexico,"Invasive cancer (all sites combined) mortality among all people, underlying cause",159.1,155.9,162.4,Sex,Male
2016,2020,WV,West Virginia,"Invasive cancer (all sites combined) mortality among all people, underlying cause",151.4,148.4,154.4,Sex,Female
2016,2020,WI,Wisconsin,"Breast cancer mortality among all females, underlying cause",18.4,17.8,19.0,Sex,Female
2016,2020,WI,Wisconsin,"Invasive cancer (all sites combined), incidence",435.9,432.8,439.1,Sex,Female
2016,2020,WV,West Virginia,"Breast cancer mortality among all females, underlying cause",21.2,20.0,22.4,Sex,Female
2016,2020,ND,North Dakota,"Invasive cancer (all sites combined), incidence",487.9,478.3,497.7,Sex,Male
2016,2020,SD,South Dakota,"Cervical cancer mortality among all females, underlying cause",1.8,1.3,2.5,Sex,Female
2016,2020,OH,Ohio,"Invasive cancer (all sites combined), incidence",506.5,504.1,509.0,Sex,Male
2016,2020,ND,North Dakota,"Lung and bronchial cancer mortality among all people, underlying cause",39.4,36.7,42.2,Sex,Male
2016,2020,VA,Virginia,"Invasive cancer (all sites combined), incidence",438.1,435.3,440.8,Sex,Male
2016,2020,UT,Utah,"Breast cancer mortality among all females, underlying cause",19.8,18.7,20.8,Sex,Female
2016,2020,TX,Texas,"Invasive cancer (all sites combined), incidence",381.7,380.3,383.1,Sex,Female
2016,2020,OK,Oklahoma,"Lung and bronchial cancer mortality among all people, underlying cause",38.2,37.1,39.3,Sex,Female
2016,2020,VT,Vermont,"Lung and bronchial cancer mortality among all people, underlying cause",41.5,38.7,44.5,Sex,Male
2016,2020,UT,Utah,"Invasive cancer (all sites combined), incidence",369.8,365.4,374.3,Sex,Female
2016,2020,WA,Washington,"Invasive cancer (all sites combined) mortality among all people, underlying cause",127.5,126.0,129.0,Sex,Female
2016,2020,WA,Washington,"Invasive cancer (all sites combined) mortality among all people, underlying cause",170.0,168.1,171.8,Sex,Male
2016,2020,NC,North Carolina,"Cervical cancer mortality among all females, underlying cause",1.9,1.8,2.1,Sex,Female
2016,2020,WV,West Virginia,"Prostate cancer mortality among all males, underlying cause",17.0,15.9,18.2,Sex,Male
2016,2020,WA,Washington,"Prostate cancer mortality among all males, underlying cause",20.0,19.3,20.6,Sex,Male
2016,2020,NY,New York,"Invasive cancer (all sites combined), incidence",517.8,515.8,519.7,Sex,Male
2016,2020,VT,Vermont,"Invasive cancer (all sites combined) mortality among all people, underlying cause",134.3,129.6,139.2,Sex,Female
2016,2020,WI,Wisconsin,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.4,9.9,10.8,Sex,Female
2016,2020,TN,Tennessee,"Lung and bronchial cancer mortality among all people, underlying cause",37.3,36.5,38.1,Sex,Female
2016,2020,NC,North Carolina,"Invasive cancer (all sites combined) mortality among all people, underlying cause",131.0,129.8,132.2,Sex,Female
2016,2020,WY,Wyoming,"Invasive cancer (all sites combined), incidence",384.6,375.1,394.4,Sex,Female
2016,2020,SC,South Carolina,"Lung and bronchial cancer mortality among all people, underlying cause",50.7,49.5,51.9,Sex,Male
2016,2020,UT,Utah,"Lung and bronchial cancer mortality among all people, underlying cause",19.8,18.7,20.9,Sex,Male
2016,2020,WA,Washington,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",9.9,9.5,10.4,Sex,Female
2016,2020,OR,Oregon,"Lung and bronchial cancer mortality among all people, underlying cause",36.7,35.6,37.8,Sex,Male
2016,2020,VA,Virginia,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",15.9,15.4,16.5,Sex,Male
2016,2020,SC,South Carolina,"Breast cancer mortality among all females, underlying cause",21.5,20.8,22.2,Sex,Female
2016,2020,WY,Wyoming,"Breast cancer mortality among all females, underlying cause",18.6,16.6,20.8,Sex,Female
2016,2020,VT,Vermont,"Lung and bronchial cancer mortality among all people, underlying cause",32.2,29.9,34.6,Sex,Female
2016,2020,TX,Texas,"Invasive cancer (all sites combined) mortality among all people, underlying cause",122.5,121.8,123.3,Sex,Female
2016,2020,TX,Texas,"Cervical cancer mortality among all females, underlying cause",2.8,2.7,3.0,Sex,Female
2016,2020,OH,Ohio,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.2,11.8,12.5,Sex,Female
2016,2020,NC,North Carolina,"Invasive cancer (all sites combined), incidence",429.8,427.5,432.1,Sex,Female
2016,2020,TX,Texas,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",11.0,10.7,11.2,Sex,Female
2016,2020,VT,Vermont,"Invasive cancer (all sites combined), incidence",437.7,428.5,447.1,Sex,Female
2016,2020,WV,West Virginia,"Invasive cancer (all sites combined) mortality among all people, underlying cause",211.3,207.5,215.1,Sex,Male
2016,2020,SD,South Dakota,"Invasive cancer (all sites combined), incidence",432.8,424.6,441.2,Sex,Female
2016,2020,SD,South Dakota,"Breast cancer mortality among all females, underlying cause",18.9,17.3,20.7,Sex,Female
2016,2020,WA,Washington,"Breast cancer mortality among all females, underlying cause",19.2,18.7,19.8,Sex,Female
2016,2020,WI,Wisconsin,"Lung and bronchial cancer mortality among all people, underlying cause",41.1,40.1,42.1,Sex,Male
2016,2020,TN,Tennessee,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.2,11.7,12.6,Sex,Female
2016,2020,WY,Wyoming,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",13.6,11.9,15.6,Sex,Male
2016,2020,NM,New Mexico,"Prostate cancer mortality among all males, underlying cause",19.3,18.1,20.5,Sex,Male
2016,2020,ND,North Dakota,"Cervical cancer mortality among all females, underlying cause",1.3,0.8,1.9,Sex,Female
2016,2020,VA,Virginia,"Lung and bronchial cancer mortality among all people, underlying cause",28.7,28.0,29.3,Sex,Female
2016,2020,VT,Vermont,"Breast cancer mortality among all females, underlying cause",16.4,14.8,18.2,Sex,Female
2016,2020,PA,Pennsylvania,"Invasive cancer (all sites combined), incidence",503.2,501.0,505.5,Sex,Male
2016,2020,RI,Rhode Island,"Lung and bronchial cancer mortality among all people, underlying cause",33.5,31.7,35.4,Sex,Female
2016,2020,SD,South Dakota,"Invasive cancer (all sites combined) mortality among all people, underlying cause",132.4,128.2,136.8,Sex,Female
2016,2020,TX,Texas,"Breast cancer mortality among all females, underlying cause",19.7,19.4,20.0,Sex,Female
2016,2020,TX,Texas,"Lung and bronchial cancer mortality among all people, underlying cause",25.1,24.8,25.5,Sex,Female
2016,2020,TN,Tennessee,"Cervical cancer mortality among all females, underlying cause",2.7,2.5,3.0,Sex,Female
2016,2020,WY,Wyoming,"Prostate cancer mortality among all males, underlying cause",18.4,16.3,20.7,Sex,Male
2016,2020,TN,Tennessee,"Invasive cancer (all sites combined), incidence",514.7,511.4,518.0,Sex,Male
2016,2020,OH,Ohio,"Prostate cancer mortality among all males, underlying cause",19.3,18.8,19.8,Sex,Male
2016,2020,RI,Rhode Island,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.6,11.4,14.0,Sex,Male
2016,2020,RI,Rhode Island,"Prostate cancer mortality among all males, underlying cause",18.4,16.8,20.0,Sex,Male
2016,2020,VT,Vermont,"Invasive cancer (all sites combined) mortality among all people, underlying cause",185.0,178.9,191.3,Sex,Male
2016,2020,WI,Wisconsin,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.2,13.7,14.8,Sex,Male
2016,2020,OK,Oklahoma,"Breast cancer mortality among all females, underlying cause",22.4,21.6,23.3,Sex,Female
2016,2020,WV,West Virginia,"Invasive cancer (all sites combined), incidence",463.1,457.5,468.7,Sex,Female
2016,2020,WI,Wisconsin,"Cervical cancer mortality among all females, underlying cause",1.5,1.3,1.7,Sex,Female
2016,2020,NY,New York,"Invasive cancer (all sites combined), incidence",446.6,444.9,448.3,Sex,Female
2016,2020,UT,Utah,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",9.4,8.7,10.2,Sex,Female
2016,2020,WA,Washington,"Invasive cancer (all sites combined), incidence",420.4,417.6,423.1,Sex,Female
2016,2020,OR,Oregon,"Lung and bronchial cancer mortality among all people, underlying cause",30.4,29.5,31.3,Sex,Female
2016,2020,ND,North Dakota,"Breast cancer mortality among all females, underlying cause",17.2,15.4,19.0,Sex,Female
2016,2020,WI,Wisconsin,"Prostate cancer mortality among all males, underlying cause",20.8,20.1,21.5,Sex,Male
2016,2020,SC,South Carolina,"Lung and bronchial cancer mortality among all people, underlying cause",30.3,29.5,31.2,Sex,Female
2016,2020,OH,Ohio,"Invasive cancer (all sites combined) mortality among all people, underlying cause",142.0,140.8,143.2,Sex,Female
2016,2020,WV,West Virginia,"Cervical cancer mortality among all females, underlying cause",2.9,2.5,3.5,Sex,Female
2016,2020,WI,Wisconsin,"Invasive cancer (all sites combined) mortality among all people, underlying cause",131.2,129.6,132.8,Sex,Female
2016,2020,SD,South Dakota,"Lung and bronchial cancer mortality among all people, underlying cause",32.6,30.6,34.8,Sex,Female
2016,2020,VA,Virginia,"Lung and bronchial cancer mortality among all people, underlying cause",44.0,43.1,44.9,Sex,Male
2016,2020,RI,Rhode Island,"Invasive cancer (all sites combined), incidence",496.2,488.2,504.3,Sex,Male
2016,2020,UT,Utah,"Invasive cancer (all sites combined), incidence",436.3,431.3,441.5,Sex,Male
2016,2020,UT,Utah,"Lung and bronchial cancer mortality among all people, underlying cause",13.8,13.0,14.7,Sex,Female
2016,2020,NC,North Carolina,"Invasive cancer (all sites combined) mortality among all people, underlying cause",187.5,185.9,189.2,Sex,Male
2016,2020,WY,Wyoming,"Invasive cancer (all sites combined), incidence",430.5,420.5,440.6,Sex,Male
2016,2020,PA,Pennsylvania,"Lung and bronchial cancer mortality among all people, underlying cause",31.2,30.7,31.7,Sex,Female
2016,2020,WA,Washington,"Cervical cancer mortality among all females, underlying cause",1.8,1.6,1.9,Sex,Female
2016,2020,SC,South Carolina,"Invasive cancer (all sites combined) mortality among all people, underlying cause",132.4,130.7,134.1,Sex,Female
2016,2020,NC,North Carolina,"Breast cancer mortality among all females, underlying cause",20.0,19.6,20.5,Sex,Female
2016,2020,ND,North Dakota,"Invasive cancer (all sites combined), incidence",428.4,419.3,437.6,Sex,Female
2016,2020,OH,Ohio,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",17.4,17.0,17.9,Sex,Male
2016,2020,OR,Oregon,"Invasive cancer (all sites combined) mortality among all people, underlying cause",132.6,130.7,134.5,Sex,Female
